NUTS_3,LAU1_NAT_CODE,LAU1_NAME,CHANGE,LAU2_NAT_CODE,NAME_1,NAME_2_LAT,POP,AREA
DK050,773,Morsø,no,8677,Dragstrup Sogn,,241,9000000
DK050,773,Morsø,no,8678,Skallerup Sogn,,177,6100000
DK050,773,Morsø,no,8679,Galtrup Sogn,,413,14100000
DK050,773,Morsø,no,8680,Øster Jølby Sogn,,589,3300000
DK050,773,Morsø,no,8681,Tødsø Sogn,,739,15000000
DK050,773,Morsø,no,8682,Erslev Sogn,,666,10300000
DK050,787,Thisted,no,8683,Hassing Sogn,,205,8700000
DK050,787,Thisted,no,8684,Villerslev Sogn,,284,12200000
DK050,787,Thisted,no,8685,Visby Sogn,,72,7300000
DK050,787,Thisted,no,8686,Heltborg Sogn,,378,16100000
DK050,787,Thisted,no,8687,Bedsted Sogn,,1345,22500000
DK050,787,Thisted,no,8688,Grurup Sogn,,110,8300000
DK050,787,Thisted,no,8689,Hvidbjerg Vesten Å Sogn,,240,42000000
DK050,787,Thisted,no,8690,Ørum Sogn,,134,13700000
DK050,787,Thisted,no,8691,Lodbjerg Sogn,,45,14700000
DK050,773,Morsø,no,8692,Nykøbing M Sogn,,9077,9800000
DK050,773,Morsø,no,8693,Lødderup Sogn,,674,25700000
DK050,773,Morsø,no,8694,Elsø Sogn,,188,5100000
DK050,773,Morsø,no,8695,Frøslev Sogn,,466,11600000
DK050,773,Morsø,no,8696,Mollerup Sogn,,148,6300000
DK050,773,Morsø,no,8697,Tæbring Sogn,,191,6000000
DK050,773,Morsø,no,8698,Ovtrup Sogn,,238,14500000
DK050,773,Morsø,no,8699,Rakkeby Sogn,,159,6200000
DK050,773,Morsø,no,8700,Karby Sogn,,458,18900000
DK050,773,Morsø,no,8701,Redsted Sogn,,513,16200000
DK050,773,Morsø,no,8702,Hvidbjerg Sogn,,508,14900000
DK050,773,Morsø,no,8703,Vejerslev Sogn,,779,19100000
DK050,773,Morsø,no,8704,Blidstrup Sogn,,123,8800000
DK050,773,Morsø,no,8705,Ljørslev Sogn,,205,10100000
DK050,773,Morsø,no,8706,Ørding Sogn,,420,13800000
DK050,773,Morsø,no,8707,Øster Assels Sogn,,519,16400000
DK050,773,Morsø,no,8708,Vester Assels Sogn,,127,9600000
DK050,849,Jammerbugt,no,8710,Hjortdal Sogn,,444,26700000
DK050,849,Jammerbugt,no,8711,Klim Sogn,,636,41400000
DK050,849,Jammerbugt,no,8712,Vester Torup Sogn,,608,28800000
DK050,849,Jammerbugt,no,8713,Vust Sogn,,109,36900000
DK050,787,Thisted,no,8714,Tømmerby Sogn,,1071,39100000
DK050,787,Thisted,no,8715,Lild Sogn,,266,43700000
DK050,849,Jammerbugt,no,8716,Kettrup Sogn,,533,23300000
DK050,849,Jammerbugt,no,8717,Gøttrup Sogn,,587,28600000
DK050,787,Thisted,no,8718,Øsløs Sogn,,364,21200000
DK050,787,Thisted,no,8719,Vesløs Sogn,,473,16900000
DK050,787,Thisted,no,8720,Arup Sogn,,297,8500000
DK050,787,Thisted,no,8721,Thisted Sogn,,11881,17000000
DK050,787,Thisted,no,8722,Tilsted Sogn,,1743,8600000
DK050,787,Thisted,no,8723,Skinnerup Sogn,,234,8700000
DK050,787,Thisted,no,8724,Sjørring Sogn,,1260,24800000
DK050,787,Thisted,no,8725,Thorsted Sogn,,243,8700000
DK050,787,Thisted,no,8726,Skjoldborg Sogn,,509,13300000
DK050,787,Thisted,no,8727,Kallerup Sogn,,149,6800000
DK050,787,Thisted,no,8728,Hundborg Sogn,,879,23700000
DK050,787,Thisted,no,8729,Jannerup Sogn,,136,14900000
DK050,787,Thisted,no,8730,Vang Sogn,,410,63400000
DK050,787,Thisted,no,8731,Ræhr Sogn,,800,23800000
DK050,787,Thisted,no,8732,Hansted Sogn,,2081,17500000
DK050,787,Thisted,no,8733,Vigsø Sogn,,87,15900000
DK050,787,Thisted,no,8734,Nors Sogn,,1394,36600000
DK050,787,Thisted,no,8735,Tved Sogn,,260,21100000
DK050,787,Thisted,no,8736,Vester Vandet Sogn,,222,15800000
DK050,787,Thisted,no,8737,Øster Vandet Sogn,,207,10900000
DK032,573,Varde,no,8738,Skovlund Sogn,,870,30900000
DK041,661,Holstebro,no,8739,Husby Sogn,,235,19600000
DK041,760,Ringkøbing-Skjern,no,8739,Husby Sogn,,11,12600000
DK041,661,Holstebro,no,8740,Sønder Nissum Sogn,,855,33100000
DK041,661,Holstebro,no,8741,Staby Sogn,,660,27500000
DK041,661,Holstebro,no,8742,Ulfborg Sogn,,2493,72200000
DK041,661,Holstebro,no,8743,Idom Sogn,,773,45200000
DK041,661,Holstebro,no,8744,Råsted Sogn,,246,26300000
DK041,661,Holstebro,no,8745,Nørre Felding Sogn,,1367,32000000
DK041,661,Holstebro,no,8746,Tvis Sogn,,1641,51700000
DK041,657,Herning,no,8747,Vinding Sogn,,1718,59800000
DK041,657,Herning,no,8748,Vind Sogn,,524,63700000
DK041,760,Ringkøbing-Skjern,no,8749,Ringkøbing Sogn,,4983,3400000
DK041,760,Ringkøbing-Skjern,no,8750,Rindum Sogn,,4394,12400000
DK041,760,Ringkøbing-Skjern,no,8751,Velling Sogn,,1309,27000000
DK041,760,Ringkøbing-Skjern,no,8752,Hee Sogn,,923,39100000
DK041,760,Ringkøbing-Skjern,no,8753,No Sogn,,678,27200000
DK041,760,Ringkøbing-Skjern,no,8754,Nørre Omme Sogn,,645,27200000
DK041,760,Ringkøbing-Skjern,no,8755,Brejning Sogn,,2056,46700000
DK041,760,Ringkøbing-Skjern,no,8756,Torsted Sogn,,390,62000000
DK041,760,Ringkøbing-Skjern,no,8757,Hover Sogn,,400,32100000
DK041,760,Ringkøbing-Skjern,no,8758,Stadil Sogn,,455,33400000
DK041,760,Ringkøbing-Skjern,no,8759,Tim Sogn,,1263,40500000
DK041,661,Holstebro,no,8760,Madum Sogn,,239,16400000
DK041,760,Ringkøbing-Skjern,no,8761,Vedersø Sogn,,339,20200000
DK041,760,Ringkøbing-Skjern,no,8763,Ny Sogn,,1172,34500000
DK041,760,Ringkøbing-Skjern,no,8764,Gammel Sogn,,188,7200000
DK041,760,Ringkøbing-Skjern,no,8765,Skjern Sogn,,8092,46200000
DK041,760,Ringkøbing-Skjern,no,8766,Vorgod Sogn,,1773,60900000
DK041,760,Ringkøbing-Skjern,no,8767,Nørre Vium Sogn,,687,45700000
DK041,760,Ringkøbing-Skjern,no,8768,Herborg Sogn,,1176,21100000
DK041,760,Ringkøbing-Skjern,no,8769,Videbæk Sogn,,3827,21100000
DK041,760,Ringkøbing-Skjern,no,8770,Sønder Lem Sogn,,786,41100000
DK041,760,Ringkøbing-Skjern,no,8771,Ølstrup Sogn,,480,25000000
DK041,760,Ringkøbing-Skjern,no,8772,Dejbjerg Sogn,,449,36700000
DK041,760,Ringkøbing-Skjern,no,8773,Hanning Sogn,,496,18300000
DK041,760,Ringkøbing-Skjern,no,8774,Stauning Sogn,,742,46500000
DK041,760,Ringkøbing-Skjern,no,8775,Bølling Sogn,,349,13100000
DK041,760,Ringkøbing-Skjern,no,8776,Sædding Sogn,,545,21300000
DK041,760,Ringkøbing-Skjern,no,8777,Sønder Borris Sogn,,1352,93600000
DK041,760,Ringkøbing-Skjern,no,8778,Faster Sogn,,916,33000000
DK041,760,Ringkøbing-Skjern,no,8779,Sønder Bork Sogn,,404,47300000
DK041,760,Ringkøbing-Skjern,no,8780,Nørre Bork Sogn,,421,14700000
DK041,760,Ringkøbing-Skjern,no,8781,Hemmet Sogn,,607,25000000
DK041,760,Ringkøbing-Skjern,no,8782,Sønder Vium Sogn,,508,24900000
DK041,760,Ringkøbing-Skjern,no,8783,Lønborg Sogn,,785,52800000
DK041,760,Ringkøbing-Skjern,no,8784,Egvad Sogn,,311,23400000
DK041,760,Ringkøbing-Skjern,no,8785,Ådum Sogn,,736,67900000
DK041,760,Ringkøbing-Skjern,no,8786,Hoven Sogn,,612,71200000
DK032,573,Varde,no,8787,Strellev Sogn,,335,19400000
DK041,760,Ringkøbing-Skjern,no,8788,Lyne Sogn,,564,34500000
DK041,657,Herning,no,8789,Herning Sogn,,8174,6700000
DK041,657,Herning,no,8790,Sankt Johannes Sogn,,7107,6700000
DK041,657,Herning,no,8791,Fredens Sogn,,6425,3800000
DK041,657,Herning,no,8792,Aulum Sogn,,4129,69500000
DK041,657,Herning,no,8793,Hodsager Sogn,,748,36900000
DK041,657,Herning,no,8794,Vildbjerg Sogn,,4507,38500000
DK041,657,Herning,no,8795,Nøvling Sogn,,994,19700000
DK041,657,Herning,no,8796,Timring Sogn,,1185,39600000
DK041,657,Herning,no,8799,Gjellerup Sogn,,8568,56800000
DK041,657,Herning,no,8800,Sunds Sogn,,4539,59800000
DK041,657,Herning,no,8801,Ilskov Sogn,,956,35100000
DK041,756,Ikast-Brande,no,8801,Ilskov Sogn,,201,21800000
DK041,756,Ikast-Brande,no,8802,Ikast Sogn,,10413,15300000
DK041,657,Herning,no,8803,Rind Sogn,,5648,51600000
DK041,657,Herning,no,8804,Snejbjerg Sogn,,4402,30900000
DK041,657,Herning,no,8805,Tjørring Sogn,,5739,23000000
DK041,657,Herning,no,8806,Studsgård Sogn,,824,24500000
DK041,657,Herning,no,8807,Haunstrup Sogn,,371,20100000
DK041,657,Herning,no,8808,Sønder Felding Sogn,,1957,51400000
DK041,657,Herning,no,8809,Assing Sogn,,3387,69400000
DK041,657,Herning,no,8810,Skarrild Sogn,,598,49600000
DK041,657,Herning,no,8811,Arnborg Sogn,,953,46500000
DK041,756,Ikast-Brande,no,8812,Bording Sogn,,3141,57200000
DK041,661,Holstebro,no,8813,Holstebro Sogn,,11613,9800000
DK041,661,Holstebro,no,8814,Måbjerg Sogn,,3198,13300000
DK041,661,Holstebro,no,8815,Nørrelands Sogn,,8026,2600000
DK041,671,Struer,no,8816,Struer Sogn,,8313,5300000
DK041,671,Struer,no,8817,Gimsing Sogn,,2174,9800000
DK041,671,Struer,no,8818,Vejrum Sogn,,530,19300000
DK041,661,Holstebro,no,8819,Mejrup Sogn,,4228,33900000
DK041,671,Struer,no,8820,Hjerm Sogn,,1409,14800000
DK041,661,Holstebro,no,8821,Borbjerg Sogn,,2007,54900000
DK041,671,Struer,no,8822,Ølby Sogn,,255,8600000
DK041,671,Struer,no,8823,Asp Sogn,,1189,35800000
DK041,671,Struer,no,8824,Fousing Sogn,,338,15700000
DK041,661,Holstebro,no,8825,Naur Sogn,,776,31000000
DK041,661,Holstebro,no,8826,Sir Sogn,,228,9400000
DK041,661,Holstebro,no,8827,Gørding Sogn,,164,12200000
DK041,661,Holstebro,no,8828,Vemb Sogn,,1525,23800000
DK041,661,Holstebro,no,8829,Bur Sogn,,379,20000000
DK041,779,Skive,no,8830,Estvad Sogn,,588,33900000
DK041,779,Skive,no,8831,Rønbjerg Sogn,,223,16400000
DK041,661,Holstebro,no,8832,Sahl Sogn,,404,23200000
DK041,661,Holstebro,no,8833,Ejsing Sogn,,888,41900000
DK041,661,Holstebro,no,8834,Ryde Sogn,,572,21800000
DK041,661,Holstebro,no,8835,Handbjerg Sogn,,452,12600000
DK041,661,Holstebro,no,8836,Sevel Sogn,,944,35300000
DK041,657,Herning,no,8837,Haderup Sogn,,1011,67400000
DK041,657,Herning,no,8838,Grove Sogn,,182,41500000
DK041,657,Herning,no,8839,Simmelkær Sogn,,498,24600000
DK041,665,Lemvig,no,8840,Lemvig Sogn,,4506,4100000
DK041,665,Lemvig,no,8841,Nørlem Sogn,,2029,13000000
DK041,665,Lemvig,no,8842,Nørre Nissum Sogn,,1358,20800000
DK041,665,Lemvig,no,8843,Tørring Sogn,,406,16800000
DK041,665,Lemvig,no,8844,Heldum Sogn,,682,4100000
DK041,665,Lemvig,no,8845,Lomborg Sogn,,749,38000000
DK041,665,Lemvig,no,8846,Rom Sogn,,290,23800000
DK041,665,Lemvig,no,8847,Bøvling Sogn,,997,36500000
DK041,665,Lemvig,no,8848,Flynder Sogn,,785,34700000
DK041,665,Lemvig,no,8849,Møborg Sogn,,666,49800000
DK041,665,Lemvig,no,8850,Nees Sogn,,364,34300000
DK041,665,Lemvig,no,8851,Gudum Sogn,,790,57100000
DK041,665,Lemvig,no,8852,Fabjerg Sogn,,515,33800000
DK041,671,Struer,no,8853,Resen Sogn,,1196,23900000
DK041,671,Struer,no,8854,Humlum Sogn,,2379,14600000
DK041,671,Struer,no,8855,Venø Sogn,,195,6400000
DK041,665,Lemvig,no,8856,Harboøre Sogn,,1768,38300000
DK041,665,Lemvig,no,8857,Engbjerg Sogn,,42,4700000
DK041,665,Lemvig,no,8858,Thyborøn Sogn,,2092,2500000
DK041,665,Lemvig,no,8859,Hygum Sogn,,205,13300000
DK041,665,Lemvig,no,8860,Hove Sogn,,500,12300000
DK041,665,Lemvig,no,8861,Vandborg Sogn,,272,14200000
DK041,665,Lemvig,no,8862,Ferring Sogn,,92,6400000
DK041,665,Lemvig,no,8863,Dybe Sogn,,199,13500000
DK041,665,Lemvig,no,8864,Ramme Sogn,,805,20100000
DK041,665,Lemvig,no,8865,Fjaltring Sogn,,229,11800000
DK041,665,Lemvig,no,8866,Trans Sogn,,43,5000000
DK032,573,Varde,no,8867,Thorstrup Sogn,,1173,32400000
DK032,573,Varde,no,8868,Horne Sogn,,1168,44300000
DK032,573,Varde,no,8869,Hodde Sogn,,306,25300000
DK032,573,Varde,no,8870,Tistrup Sogn,,2172,39900000
DK032,573,Varde,no,8871,Ølgod Sogn,,5213,93500000
DK032,573,Varde,no,8872,Ansager Sogn,,1827,37400000
DK032,573,Varde,no,8873,Varde Sogn,,14994,82800000
DK032,573,Varde,no,8874,Janderup Sogn,,1375,36800000
DK032,573,Varde,no,8875,Billum Sogn,,856,18500000
DK032,573,Varde,no,8876,Lunde Sogn,,982,44500000
DK032,573,Varde,no,8877,Ovtrup Sogn,,1679,45000000
DK032,573,Varde,no,8878,Kvong Sogn,,524,26300000
DK032,573,Varde,no,8879,Nørre Nebel Sogn,,1567,20500000
DK032,573,Varde,no,8880,Lydum Sogn,,277,13300000
DK032,573,Varde,no,8881,Henne Sogn,,864,77300000
DK032,573,Varde,no,8882,Lønne Sogn,,433,24900000
DK032,573,Varde,no,8884,Ho Sogn,,186,48400000
DK032,573,Varde,no,8885,Oksby Sogn,,333,38500000
DK032,561,Esbjerg,no,8886,Ribe Domsogn,,3726,27900000
DK032,561,Esbjerg,no,8887,Seem Sogn,,656,37900000
DK032,561,Esbjerg,no,8888,Sankt Katharine Sogn,,6066,16600000
DK032,561,Esbjerg,no,8889,Obbekær Sogn,,247,17500000
DK032,561,Esbjerg,no,8890,Hjortlund Sogn,,304,22300000
DK032,561,Esbjerg,no,8891,Kalvslund Sogn,,256,24200000
DK032,561,Esbjerg,no,8892,Vester Vedsted Sogn,,1258,27800000
DK032,561,Esbjerg,no,8893,Farup Sogn,,785,32700000
DK032,561,Esbjerg,no,8894,Mandø Sogn,,43,8500000
DK032,561,Esbjerg,no,8895,Gørding Sogn,,2541,48400000
DK032,575,Vejen,no,8895,Gørding Sogn,,37,2900000
DK032,561,Esbjerg,no,8896,Vejrup Sogn,,1185,25700000
DK032,575,Vejen,no,8897,Åstrup Sogn,,1335,57400000
DK032,573,Varde,no,8898,Vester Starup Sogn,,1091,47500000
DK032,561,Esbjerg,no,8899,Darum Sogn,,1257,22600000
DK032,561,Esbjerg,no,8900,Bramming Sogn,,7487,31600000
DK032,561,Esbjerg,no,8901,Vilslev Sogn,,663,24600000
DK032,561,Esbjerg,no,8902,Hunderup Sogn,,731,18000000
DK032,561,Esbjerg,no,8903,Jernved Sogn,,1865,30000000
DK050,820,Vesthimmerlands,no,8904,Aalestrup Sogn,,2845,8300000
DK032,561,Esbjerg,no,8905,Vor Frelsers Sogn,,5501,1200000
DK032,561,Esbjerg,no,8906,Zions Sogn,,6698,4000000
DK032,561,Esbjerg,no,8907,Treenigheds Sogn,,7349,5100000
DK032,561,Esbjerg,no,8908,Jerne Sogn,,10437,16000000
DK032,561,Esbjerg,no,8909,Skads Sogn,,2118,33100000
DK032,573,Varde,no,8910,Øse Sogn,,1435,57700000
DK032,573,Varde,no,8911,Næsbjerg Sogn,,1111,37600000
DK032,561,Esbjerg,no,8912,Grimstrup Sogn,,698,10200000
DK032,573,Varde,no,8912,Grimstrup Sogn,,367,16800000
DK032,561,Esbjerg,no,8913,Vester Nykirke Sogn,,524,23300000
DK032,573,Varde,no,8914,Fåborg Sogn,,769,37500000
DK032,573,Varde,no,8915,Årre Sogn,,937,26000000
DK032,561,Esbjerg,no,8916,Sneum Sogn,,316,11100000
DK032,561,Esbjerg,no,8917,Tjæreborg Sogn,,3058,20100000
DK032,561,Esbjerg,no,8918,Bryndum Sogn,,2748,34000000
DK032,561,Esbjerg,no,8919,Vester Nebel Sogn,,771,25200000
DK032,573,Varde,no,8920,Alslev Sogn,,1642,36200000
DK032,561,Esbjerg,no,8921,Hostrup Sogn,,368,22600000
DK032,561,Esbjerg,no,8922,Guldager Sogn,,5551,15400000
DK032,563,Fanø,no,8923,Nordby Sogn,,2974,37100000
DK032,563,Fanø,no,8924,Sønderho Sogn,,312,17500000
DK032,575,Vejen,no,8925,Lindknud Sogn,,882,42300000
DK032,575,Vejen,no,8926,Brørup Sogn,,4035,38700000
DK032,575,Vejen,no,8927,Holsted Sogn,,2113,35900000
DK032,575,Vejen,no,8928,Føvling Sogn,,836,32200000
DK032,575,Vejen,no,8929,Malt Sogn,,617,24300000
DK032,575,Vejen,no,8930,Folding Sogn,,1699,21600000
DK032,575,Vejen,no,8931,Vejen Sogn,,9050,23700000
DK032,575,Vejen,no,8932,Læborg Sogn,,677,32400000
DK032,575,Vejen,no,8933,Veerst Sogn,,610,24800000
DK032,575,Vejen,no,8934,Bække Sogn,,1642,45900000
DK032,621,Kolding,no,8935,Lejrskov Sogn,,972,39200000
DK032,621,Kolding,no,8936,Jordrup Sogn,,831,17500000
DK032,575,Vejen,no,8937,Andst Sogn,,1541,44300000
DK032,575,Vejen,no,8938,Gesten Sogn,,1563,42500000
DK032,621,Kolding,no,8939,Skanderup Sogn,,4153,39200000
DK032,621,Kolding,no,8940,Seest Sogn,,3897,19000000
DK032,621,Kolding,no,8941,Hjarup Sogn,,544,13500000
DK032,530,Billund,no,8942,Grindsted Sogn,,10406,78000000
DK032,530,Billund,no,8943,Grene Sogn,,6672,55800000
DK032,530,Billund,no,8944,Vorbasse Sogn,,1909,76100000
DK032,530,Billund,no,8945,Hejnsvig Sogn,,1719,68900000
DK032,510,Haderslev,no,8946,Gram Sogn,,3431,78600000
DK032,575,Vejen,no,8947,Lintrup Sogn,,784,39400000
DK032,575,Vejen,no,8948,Hjerting Sogn,,315,12700000
DK032,575,Vejen,no,8949,Rødding Sogn,,3231,32200000
DK032,575,Vejen,no,8950,Skrave Sogn,,458,28700000
DK032,575,Vejen,no,8951,Sønder Hygum Sogn,,973,52000000
DK032,510,Haderslev,no,8952,Fole Sogn,,447,17700000
DK032,575,Vejen,no,8953,Øster Lindet Sogn,,850,30800000
DK032,510,Haderslev,no,8954,Nustrup Sogn,,1257,59300000
DK032,510,Haderslev,no,8955,Skrydstrup Sogn,,1169,26100000
DK032,550,Tønder,no,8956,Agerskov Sogn,,2187,88700000
DK032,510,Haderslev,no,8957,Bevtoft Sogn,,1331,62200000
DK032,550,Tønder,no,8958,Tirslund Sogn,,313,23200000
DK032,550,Tønder,no,8959,Branderup Sogn,,569,25000000
DK032,550,Tønder,no,8960,Toftlund Sogn,,3771,45500000
DK032,510,Haderslev,no,8961,Haderslev Vor Frue Domsogn,,13752,12000000
DK032,510,Haderslev,no,8962,Gammel Haderslev Sogn,,7106,22800000
DK032,510,Haderslev,no,8963,Åstrup Sogn,,1432,17000000
DK032,510,Haderslev,no,8964,Halk Sogn,,480,25500000
DK032,510,Haderslev,no,8965,Hoptrup Sogn,,2102,46300000
DK032,510,Haderslev,no,8966,Moltrup Sogn,,553,20500000
DK032,510,Haderslev,no,8967,Bjerning Sogn,,332,12600000
DK032,510,Haderslev,no,8968,Øsby Sogn,,1555,43000000
DK032,510,Haderslev,no,8969,Sønder Starup Sogn,,2987,20100000
DK032,510,Haderslev,no,8970,Grarup Sogn,,333,13900000
DK032,510,Haderslev,no,8971,Vilstrup Sogn,,1306,29100000
DK032,510,Haderslev,no,8972,Vonsbæk Sogn,,436,16000000
DK032,510,Haderslev,no,8973,Hammelev Sogn,,1562,34000000
DK032,510,Haderslev,no,8974,Maugstrup Sogn,,516,23000000
DK032,510,Haderslev,no,8975,Vojens Sogn,,4099,9200000
DK032,510,Haderslev,no,8976,Jegerup Sogn,,3142,20000000
DK032,575,Vejen,no,8977,Jels Sogn,,2577,40400000
DK032,510,Haderslev,no,8978,Oksenvad Sogn,,619,33400000
DK032,510,Haderslev,no,8979,Sommersted Sogn,,1460,32100000
DK032,510,Haderslev,no,8980,Vedsted Sogn,,2300,59700000
DK032,510,Haderslev,no,8981,Aller Sogn,,2,2800000
DK032,621,Kolding,no,8981,Aller Sogn,,446,15000000
DK032,510,Haderslev,no,8982,Fjelstrup Sogn,,1219,31800000
DK032,621,Kolding,no,8983,Stepping Sogn,,842,32900000
DK032,621,Kolding,no,8984,Frørup Sogn,,281,15000000
DK032,621,Kolding,no,8985,Tyrstrup Sogn,,3738,38300000
DK032,510,Haderslev,no,8986,Hjerndrup Sogn,,247,13200000
DK032,575,Vejen,no,8987,Skodborg Sogn,,1846,37000000
DK032,540,Sønderborg,no,8988,Sankt Marie Sogn,,9985,4100000
DK032,540,Sønderborg,no,8989,Christians Sogn,,10797,4400000
DK032,540,Sønderborg,no,8990,Augustenborg Sogn,,2519,4300000
DK032,540,Sønderborg,no,8991,Ketting Sogn,,1334,13900000
DK032,540,Sønderborg,no,8992,Ulkebøl Sogn,,5803,31800000
DK032,540,Sønderborg,no,8993,Notmark Sogn,,1601,19200000
DK032,540,Sønderborg,no,8994,Asserballe Sogn,,885,15800000
DK032,540,Sønderborg,no,8995,Tandslet Sogn,,1048,20100000
DK032,540,Sønderborg,no,8996,Hørup Sogn,,3311,25700000
DK032,540,Sønderborg,no,8997,Lysabild Sogn,,1486,31900000
DK032,540,Sønderborg,no,8998,Kegnæs Sogn,,571,16800000
DK032,540,Sønderborg,no,8999,Nordborg Sogn,,3811,31900000
DK032,540,Sønderborg,no,9000,Svenstrup Sogn,,1307,18100000
DK032,540,Sønderborg,no,9001,Havnbjerg Sogn,,3156,22300000
DK032,540,Sønderborg,no,9002,Oksbøl Sogn,,795,20400000
DK032,540,Sønderborg,no,9003,Egen Sogn,,3074,32500000
DK032,540,Sønderborg,no,9004,Broager Sogn,,4644,40000000
DK032,540,Sønderborg,no,9005,Egernsund Sogn,,1542,3300000
DK032,540,Sønderborg,no,9006,Dybbøl Sogn,,4396,14300000
DK032,540,Sønderborg,no,9007,Nybøl Sogn,,1327,12800000
DK032,540,Sønderborg,no,9008,Sottrup Sogn,,1979,22300000
DK032,540,Sønderborg,no,9009,Ullerup Sogn,,1810,30000000
DK032,580,Aabenraa,no,9010,Aabenraa Sogn,,16106,19800000
DK032,580,Aabenraa,no,9011,Hjordkær Sogn,,2036,33800000
DK032,580,Aabenraa,no,9012,Løjt Sogn,,3504,55500000
DK032,580,Aabenraa,no,9013,Bjolderup Sogn,,1869,55300000
DK032,580,Aabenraa,no,9014,Rise Sogn,,6555,42700000
DK032,580,Aabenraa,no,9015,Øster Løgum Sogn,,1012,57500000
DK032,550,Tønder,no,9016,Bedsted Sogn,,797,33200000
DK032,580,Aabenraa,no,9017,Hellevad Sogn,,924,35200000
DK032,580,Aabenraa,no,9018,Egvad Sogn,,416,29800000
DK032,540,Sønderborg,no,9019,Gråsten Sogn,,3256,6800000
DK032,580,Aabenraa,no,9021,Varnæs Sogn,,1295,26400000
DK032,580,Aabenraa,no,9022,Ensted Sogn,,2403,42000000
DK032,540,Sønderborg,no,9023,Felsted Sogn,,17,500000
DK032,580,Aabenraa,no,9023,Felsted Sogn,,2272,46300000
DK032,580,Aabenraa,no,9024,Holbøl Sogn,,1430,50500000
DK032,540,Sønderborg,no,9025,Rinkenæs Sogn,,2562,17000000
DK032,580,Aabenraa,no,9026,Uge Sogn,,514,30000000
DK032,580,Aabenraa,no,9027,Kliplev Sogn,,2229,62300000
DK032,540,Sønderborg,no,9028,Kværs Sogn,,1014,24200000
DK032,580,Aabenraa,no,9028,Kværs Sogn,,10,800000
DK032,580,Aabenraa,no,9029,Bov Sogn,,8109,97500000
DK032,561,Esbjerg,no,9030,Hviding Sogn,,847,70000000
DK032,550,Tønder,no,9031,Rejsby Sogn,,372,35800000
DK032,550,Tønder,no,9032,Brøns Sogn,,688,68100000
DK032,550,Tønder,no,9033,Vodder Sogn,,733,45900000
DK032,561,Esbjerg,no,9034,Roager Sogn,,607,25700000
DK032,561,Esbjerg,no,9035,Spandet Sogn,,430,27100000
DK032,550,Tønder,no,9036,Arrild Sogn,,772,55100000
DK032,510,Haderslev,no,9037,Højrup Sogn,,783,37000000
DK032,550,Tønder,no,9038,Skærbæk Sogn,,3415,55300000
DK032,550,Tønder,no,9040,Ubjerg Sogn,,278,14900000
DK032,550,Tønder,no,9041,Abild Sogn,,1117,52800000
DK032,550,Tønder,no,9042,Visby Sogn,,598,19900000
DK032,550,Tønder,no,9043,Daler Sogn,,346,22500000
DK032,550,Tønder,no,9044,Møgeltønder Sogn,,1153,34800000
DK032,550,Tønder,no,9045,Løgumkloster Sogn,,3265,55400000
DK032,550,Tønder,no,9046,Nørre Løgum Sogn,,1413,60600000
DK032,550,Tønder,no,9047,Brede Sogn,,1902,54400000
DK032,550,Tønder,no,9048,Døstrup Sogn,,719,43300000
DK032,550,Tønder,no,9049,Mjolden Sogn,,218,17500000
DK032,550,Tønder,no,9050,Randerup Sogn,,132,10300000
DK032,550,Tønder,no,9051,Højer Sogn,,1363,50300000
DK032,550,Tønder,no,9052,Emmerlev Sogn,,573,33800000
DK032,550,Tønder,no,9053,Hjerpsted Sogn,,91,11500000
DK032,550,Tønder,no,9054,Ballum Sogn,,498,53100000
DK032,550,Tønder,no,9055,Sønder Skast Sogn,,101,11800000
DK032,580,Aabenraa,no,9056,Burkal Sogn,,1758,72300000
DK032,580,Aabenraa,no,9057,Bylderup Sogn,,959,43400000
DK032,550,Tønder,no,9058,Højst Sogn,,967,51100000
DK032,550,Tønder,no,9059,Hostrup Sogn,,1061,53500000
DK032,580,Aabenraa,no,9060,Ravsted Sogn,,993,50800000
DK032,580,Aabenraa,no,9061,Tinglev Sogn,,3504,74900000
DK032,550,Tønder,no,9062,Rømø Sogn,,591,126200000
DK050,860,Hjørring,no,9063,Lendum Sogn,,1069,26100000
DK050,851,Aalborg,no,9064,Øster Hassing Sogn,,2121,31000000
DK050,840,Rebild,no,9065,Stenild Sogn,,404,18700000
DK022,326,Kalundborg,no,9066,Nyvangs Sogn,,4229,5500000
DK032,621,Kolding,no,9067,Vamdrup Sogn,,5653,45900000
DK012,159,Gladsaxe,no,9068,Søborgmagle Sogn,,4301,1100000
DK022,330,Slagelse,no,9070,Halskov Sogn,,7503,11100000
DK012,159,Gladsaxe,no,9071,Haralds Sogn,,4219,1300000
DK012,159,Gladsaxe,no,9072,Buddinge Sogn,,7331,1700000
DK032,561,Esbjerg,no,9073,Grundtvigs Sogn,,8442,3700000
DK012,163,Herlev,no,9074,Lindehøj Sogn,,16976,7700000
DK031,420,Assens,no,9075,Årup Sogn,,2455,6600000
DK050,851,Aalborg,no,9076,Skalborg Sogn,,6569,6400000
DK042,615,Horsens,no,9077,Sønderbro Sogn,,7160,4900000
DK042,730,Randers,no,9078,Sankt Andreas Sogn,,5808,5400000
DK041,791,Viborg,no,9079,Vestervang Sogn,,5913,17000000
