NUTS_3,LAU1_NAT_CODE,LAU2_NAT_CODE,CHANGE,NAME_1,NAME_2_LAT,POP 2015,AREA
ITG14,n.a.,084014,no,Cattolica Eraclea,Cattolica Eraclea,3761,62164800
ITG14,n.a.,084015,no,Cianciana,Cianciana,3474,38082000
ITG14,n.a.,084016,no,Comitini,Comitini,968,21890300
ITG14,n.a.,084017,no,Favara,Favara,32654,81875900
ITG14,n.a.,084018,no,Grotte,Grotte,5746,23976400
ITG14,n.a.,084019,no,Joppolo Giancaxio,Joppolo Giancaxio,1245,19142400
ITG14,n.a.,084020,no,Lampedusa e Linosa,Lampedusa e Linosa,6569,25222100
ITG14,n.a.,084021,no,Licata,Licata,37797,179681000
ITG14,n.a.,084022,no,Lucca Sicula,Lucca Sicula,1805,18632300
ITG14,n.a.,084023,no,Menfi,Menfi,12592,113579700
ITG14,n.a.,084024,no,Montallegro,Montallegro,2519,27412800
ITG14,n.a.,084025,no,Montevago,Montevago,3006,32909600
ITG14,n.a.,084026,no,Naro,Naro,7817,207490400
ITG14,n.a.,084027,no,Palma di Montechiaro,Palma di Montechiaro,23302,77063800
ITG14,n.a.,084028,no,Porto Empedocle,Porto Empedocle,17044,25226000
ITG14,n.a.,084029,no,Racalmuto,Racalmuto,8307,68102000
ITG14,n.a.,084030,no,Raffadali,Raffadali,12856,22299100
ITG14,n.a.,084031,no,Ravanusa,Ravanusa,11766,49501300
ITG14,n.a.,084032,no,Realmonte,Realmonte,4571,20369600
ITG14,n.a.,084033,no,Ribera,Ribera,19232,118522800
ITG14,n.a.,084034,no,Sambuca di Sicilia,Sambuca di Sicilia,5877,96372900
ITG14,n.a.,084035,no,San Biagio Platani,San Biagio Platani,3304,42666900
ITG14,n.a.,084036,no,San Giovanni Gemini,San Giovanni Gemini,8056,26559800
ITG14,n.a.,084037,no,Santa Elisabetta,Santa Elisabetta,2474,16167600
ITG14,n.a.,084038,no,Santa Margherita di Belice,Santa Margherita di Belice,6363,67276200
ITG14,n.a.,084039,no,Sant'Angelo Muxaro,Sant'Angelo Muxaro,1390,64522100
ITG14,n.a.,084040,no,Santo Stefano Quisquina,Santo Stefano Quisquina,4684,85519500
ITG14,n.a.,084041,no,Sciacca,Sciacca,40928,191670600
ITG14,n.a.,084042,no,Siculiana,Siculiana,4547,40991500
ITG14,n.a.,084043,no,Villafranca Sicula,Villafranca Sicula,1410,17629400
ITG15,n.a.,085001,no,Acquaviva Platani,Acquaviva Platani,948,14633500
ITG15,n.a.,085002,no,Bompensiere,Bompensiere,556,19946700
ITG15,n.a.,085003,no,Butera,Butera,4754,298548400
ITG15,n.a.,085004,no,Caltanissetta,Caltanissetta,63360,421252800
ITG15,n.a.,085005,no,Campofranco,Campofranco,3100,36113600
ITG15,n.a.,085006,no,Delia,Delia,4277,12399000
ITG15,n.a.,085007,no,Gela,Gela,75827,279071200
ITG15,n.a.,085008,no,Marianopoli,Marianopoli,1906,13070700
ITG15,n.a.,085009,no,Mazzarino,Mazzarino,12145,295593700
ITG15,n.a.,085010,no,Milena,Milena,3018,24627000
ITG15,n.a.,085011,no,Montedoro,Montedoro,1631,14533400
ITG15,n.a.,085012,no,Mussomeli,Mussomeli,10780,164427100
ITG15,n.a.,085013,no,Niscemi,Niscemi,27558,96818600
ITG15,n.a.,085014,no,Resuttano,Resuttano,2038,38273900
ITG15,n.a.,085015,no,Riesi,Riesi,11586,66996300
ITG15,n.a.,085016,no,San Cataldo,San Cataldo,23253,72775700
ITG15,n.a.,085017,no,Santa Caterina Villarmosa,Santa Caterina Villarmosa,5388,75815000
ITG15,n.a.,085018,no,Serradifalco,Serradifalco,6091,41938800
ITG15,n.a.,085019,no,Sommatino,Sommatino,7038,34757100
ITG15,n.a.,085020,no,Sutera,Sutera,1410,35584100
ITG15,n.a.,085021,no,Vallelunga Pratameno,Vallelunga Pratameno,3461,39374400
ITG15,n.a.,085022,no,Villalba,Villalba,1633,41818400
ITG16,n.a.,086001,no,Agira,Agira,8345,164083100
ITG16,n.a.,086002,no,Aidone,Aidone,4889,210779000
ITG16,n.a.,086003,no,Assoro,Assoro,5191,112151500
ITG16,n.a.,086004,no,Barrafranca,Barrafranca,13380,53712800
ITG16,n.a.,086005,no,Calascibetta,Calascibetta,4528,89119300
ITG16,n.a.,086006,no,Catenanuova,Catenanuova,4866,11224800
ITG16,n.a.,086007,no,Centuripe,Centuripe,5470,174197100
ITG16,n.a.,086008,no,Cerami,Cerami,2006,95047900
ITG16,n.a.,086009,no,Enna,Enna,28019,358749100
ITG16,n.a.,086010,no,Gagliano Castelferrato,Gagliano Castelferrato,3593,56237600
ITG16,n.a.,086011,no,Leonforte,Leonforte,13439,84392900
ITG16,n.a.,086012,no,Nicosia,Nicosia,13899,218508900
ITG16,n.a.,086013,no,Nissoria,Nissoria,3000,61825400
ITG16,n.a.,086014,no,Piazza Armerina,Piazza Armerina,21886,304542100
ITG16,n.a.,086015,no,Pietraperzia,Pietraperzia,7013,118111600
ITG16,n.a.,086016,no,Regalbuto,Regalbuto,7277,170294900
ITG16,n.a.,086017,no,Sperlinga,Sperlinga,805,59139800
ITG16,n.a.,086018,no,Troina,Troina,9373,168280200
ITG16,n.a.,086019,no,Valguarnera Caropepe,Valguarnera Caropepe,7866,9413500
ITG16,n.a.,086020,no,Villarosa,Villarosa,4937,54892800
ITG17,n.a.,087001,no,Aci Bonaccorsi,Aci Bonaccorsi,3524,1724300
ITG17,n.a.,087002,no,Aci Castello,Aci Castello,18723,8706000
ITG17,n.a.,087003,no,Aci Catena,Aci Catena,29851,8534500
ITG17,n.a.,087004,no,Acireale,Acireale,52622,40429400
ITG17,n.a.,087005,no,Aci Sant'Antonio,Aci Sant'Antonio,17984,14333500
ITG17,n.a.,087006,no,Adrano,Adrano,36122,83222000
ITG17,n.a.,087007,no,Belpasso,Belpasso,28108,166328800
ITG17,n.a.,087008,no,Biancavilla,Biancavilla,24007,70276300
ITG17,n.a.,087009,no,Bronte,Bronte,19172,250860500
ITG17,n.a.,087010,no,Calatabiano,Calatabiano,5308,26417600
ITG17,n.a.,087011,no,Caltagirone,Caltagirone,38686,383379300
ITG17,n.a.,087012,no,Camporotondo Etneo,Camporotondo Etneo,5023,6554100
ITG17,n.a.,087013,no,Castel di Iudica,Castel di Iudica,4625,103211200
ITG17,n.a.,087014,no,Castiglione di Sicilia,Castiglione di Sicilia,3215,118903900
ITG17,n.a.,087015,no,Catania,Catania,314555,182900100
ITG17,n.a.,087016,no,Fiumefreddo di Sicilia,Fiumefreddo di Sicilia,9623,12160100
ITG17,n.a.,087017,no,Giarre,Giarre,27659,27322800
ITG17,n.a.,087018,no,Grammichele,Grammichele,13418,31016800
ITG17,n.a.,087019,no,Gravina di Catania,Gravina di Catania,25838,5150500
ITG17,n.a.,087020,no,Licodia Eubea,Licodia Eubea,3081,112447000
ITG17,n.a.,087021,no,Linguaglossa,Linguaglossa,5403,60247500
ITG17,n.a.,087022,no,Maletto,Maletto,3920,40957700
ITG17,n.a.,087023,no,Mascali,Mascali,14282,37846800
ITG17,n.a.,087024,no,Mascalucia,Mascalucia,31958,16279300
ITG17,n.a.,087025,no,Militello in Val di Catania,Militello in Val di Catania,7443,62475700
ITG17,n.a.,087026,no,Milo,Milo,1087,16671500
ITG17,n.a.,087027,no,Mineo,Mineo,5159,246321200
ITG17,n.a.,087028,no,Mirabella Imbaccari,Mirabella Imbaccari,4912,15301100
ITG17,n.a.,087029,no,Misterbianco,Misterbianco,49410,37678700
ITG17,n.a.,087030,no,Motta Sant'Anastasia,Motta Sant'Anastasia,12116,35706900
ITG17,n.a.,087031,no,Nicolosi,Nicolosi,7463,42651200
ITG17,n.a.,087032,no,Palagonia,Palagonia,16608,57786000
ITG17,n.a.,087033,no,Paternò,Paternò,48228,144682400
ITG17,n.a.,087034,no,Pedara,Pedara,14102,19233700
ITG17,n.a.,087035,no,Piedimonte Etneo,Piedimonte Etneo,3963,26543500
ITG17,n.a.,087036,no,Raddusa,Raddusa,3178,23386400
ITG17,n.a.,087037,no,Ramacca,Ramacca,10894,306437600
ITG17,n.a.,087038,no,Randazzo,Randazzo,10900,205616700
ITG17,n.a.,087039,no,Riposto,Riposto,14838,13246100
ITG17,n.a.,087040,no,San Cono,San Cono,2697,6631400
ITG17,n.a.,087041,no,San Giovanni la Punta,San Giovanni la Punta,23060,10847900
ITG17,n.a.,087042,no,San Gregorio di Catania,San Gregorio di Catania,11966,5649100
ITG17,n.a.,087043,no,San Michele di Ganzaria,San Michele di Ganzaria,3245,25812600
ITG17,n.a.,087044,no,San Pietro Clarenza,San Pietro Clarenza,7743,6272200
ITG17,n.a.,087045,no,Sant'Agata li Battiati,Sant'Agata li Battiati,9479,3124900
ITG17,n.a.,087046,no,Sant'Alfio,Sant'Alfio,1582,25859900
ITG17,n.a.,087047,no,Santa Maria di Licodia,Santa Maria di Licodia,7641,26277000
ITG17,n.a.,087048,no,Santa Venerina,Santa Venerina,8592,19026200
ITG17,n.a.,087049,no,Scordia,Scordia,17095,24309600
ITG17,n.a.,087050,no,Trecastagni,Trecastagni,10910,19156500
ITG17,n.a.,087051,no,Tremestieri Etneo,Tremestieri Etneo,20589,6517100
ITG17,n.a.,087052,no,Valverde,Valverde,7840,5521900
ITG17,n.a.,087053,no,Viagrande,Viagrande,8563,10094600
ITG17,n.a.,087054,no,Vizzini,Vizzini,6241,126752700
ITG17,n.a.,087055,no,Zafferana Etnea,Zafferana Etnea,9517,76866400
ITG17,n.a.,087056,no,Mazzarrone,Mazzarrone,4078,34783800
ITG17,n.a.,087057,no,Maniace,Maniace,3765,37701000
ITG17,n.a.,087058,no,Ragalna,Ragalna,3924,39528600
ITG18,n.a.,088001,no,Acate,Acate,10954,102470000
ITG18,n.a.,088002,no,Chiaramonte Gulfi,Chiaramonte Gulfi,8238,127375900
ITG18,n.a.,088003,no,Comiso,Comiso,30156,65401800
ITG18,n.a.,088004,no,Giarratana,Giarratana,3048,43630300
ITG18,n.a.,088005,no,Ispica,Ispica,16061,113754800
ITG18,n.a.,088006,no,Modica,Modica,54633,292374300
ITG18,n.a.,088007,no,Monterosso Almo,Monterosso Almo,3032,56550800
ITG18,n.a.,088008,no,Pozzallo,Pozzallo,19552,15376600
ITG18,n.a.,088009,no,Ragusa,Ragusa,73313,444666400
ITG18,n.a.,088010,no,Santa Croce Camerina,Santa Croce Camerina,10823,41085700
ITG18,n.a.,088011,no,Scicli,Scicli,27077,138723600
ITG18,n.a.,088012,no,Vittoria,Vittoria,63339,182475300
ITG19,n.a.,089001,no,Augusta,Augusta,36305,111159600
ITG19,n.a.,089002,no,Avola,Avola,31708,74592600
ITG19,n.a.,089003,no,Buccheri,Buccheri,1999,57831800
ITG19,n.a.,089004,no,Buscemi,Buscemi,1051,52051700
ITG19,n.a.,089005,no,Canicattini Bagni,Canicattini Bagni,7109,15063000
ITG19,n.a.,089006,no,Carlentini,Carlentini,17798,158911300
ITG19,n.a.,089007,no,Cassaro,Cassaro,821,19615800
ITG19,n.a.,089008,no,Ferla,Ferla,2523,24898000
ITG19,n.a.,089009,no,Floridia,Floridia,22762,26477600
ITG19,n.a.,089010,no,Francofonte,Francofonte,12800,74201800
ITG19,n.a.,089011,no,Lentini,Lentini,24085,216784900
ITG19,n.a.,089012,no,Melilli,Melilli,13621,136419300
ITG19,n.a.,089013,no,Noto,Noto,23913,554992600
ITG19,n.a.,089014,no,Pachino,Pachino,22205,50983600
ITG19,n.a.,089015,no,Palazzolo Acreide,Palazzolo Acreide,8808,87535600
ITG19,n.a.,089016,no,Rosolini,Rosolini,21427,76469700
ITG19,n.a.,089017,no,Siracusa,Siracusa,122291,207778600
ITG19,n.a.,089018,no,Solarino,Solarino,8091,13020600
ITG19,n.a.,089019,no,Sortino,Sortino,8690,93331000
ITG19,n.a.,089020,no,Portopalo di Capo Passero,Portopalo di Capo Passero,3887,15091000
ITG19,n.a.,089021,no,Priolo Gargallo,Priolo Gargallo,12091,56923500
ITG25,n.a.,090003,no,Alghero,Alghero,44019,225395800
ITG25,n.a.,090004,no,Anela,Anela,657,36890800
ITG25,n.a.,090005,no,Ardara,Ardara,782,38189200
ITG25,n.a.,090007,no,Banari,Banari,592,21251200
ITG25,n.a.,090008,no,Benetutti,Benetutti,1889,94447500
ITG25,n.a.,090010,no,Bessude,Bessude,410,26794400
ITG25,n.a.,090011,no,Bonnanaro,Bonnanaro,987,21844500
ITG25,n.a.,090012,no,Bono,Bono,3565,74540500
ITG25,n.a.,090013,no,Bonorva,Bonorva,3470,149746300
ITG25,n.a.,090015,no,Borutta,Borutta,287,4758400
ITG25,n.a.,090016,no,Bottidda,Bottidda,694,33714900
ITG25,n.a.,090018,no,Bultei,Bultei,967,96832900
ITG25,n.a.,090019,no,Bulzi,Bulzi,524,21670000
ITG25,n.a.,090020,no,Burgos,Burgos,938,18077200
ITG25,n.a.,090022,no,Cargeghe,Cargeghe,758,12046600
ITG25,n.a.,090023,no,Castelsardo,Castelsardo,6006,43344300
ITG25,n.a.,090024,no,Cheremule,Cheremule,437,24250500
ITG25,n.a.,090025,no,Chiaramonti,Chiaramonti,1664,98613100
ITG25,n.a.,090026,no,Codrongianos,Codrongianos,1325,30391200
ITG25,n.a.,090027,no,Cossoine,Cossoine,860,39171000
ITG25,n.a.,090028,no,Esporlatu,Esporlatu,398,18400400
ITG25,n.a.,090029,no,Florinas,Florinas,1533,36061300
ITG25,n.a.,090030,no,Giave,Giave,551,47066900
ITG25,n.a.,090031,no,Illorai,Illorai,886,57191300
ITG25,n.a.,090032,no,Ittireddu,Ittireddu,525,23687100
ITG25,n.a.,090033,no,Ittiri,Ittiri,8695,111459500
ITG25,n.a.,090034,no,Laerru,Laerru,924,19849800
ITG25,n.a.,090038,no,Mara,Mara,622,18643700
ITG25,n.a.,090039,no,Martis,Martis,530,22959600
ITG25,n.a.,090040,no,Monteleone Rocca Doria,Monteleone Rocca Doria,106,13386100
ITG25,n.a.,090042,no,Mores,Mores,1896,94856200
ITG25,n.a.,090043,no,Muros,Muros,841,11225700
ITG25,n.a.,090044,no,Nughedu San Nicolò,Nughedu San Nicolò,827,67894800
ITG25,n.a.,090045,no,Nule,Nule,1392,51947500
ITG25,n.a.,090046,no,Nulvi,Nulvi,2771,67376000
ITG25,n.a.,090048,no,Olmedo,Olmedo,4173,33466000
ITG25,n.a.,090050,no,Osilo,Osilo,3100,98032500
ITG25,n.a.,090051,no,Ossi,Ossi,5865,30090300
ITG25,n.a.,090052,no,Ozieri,Ozieri,10682,252131800
ITG25,n.a.,090053,no,Padria,Padria,635,48394900
ITG25,n.a.,090055,no,Pattada,Pattada,3127,164880300
ITG25,n.a.,090056,no,Perfugas,Perfugas,2385,60881200
ITG25,n.a.,090057,no,Ploaghe,Ploaghe,4579,96269800
ITG25,n.a.,090058,no,Porto Torres,Porto Torres,22313,104413700
ITG25,n.a.,090059,no,Pozzomaggiore,Pozzomaggiore,2646,78772600
ITG25,n.a.,090060,no,Putifigari,Putifigari,728,53101100
ITG25,n.a.,090061,no,Romana,Romana,550,21595600
ITG25,n.a.,090064,no,Sassari,Sassari,127525,547041800
ITG25,n.a.,090065,no,Sedini,Sedini,1355,40506300
ITG25,n.a.,090066,no,Semestene,Semestene,163,39583400
ITG25,n.a.,090067,no,Sennori,Sennori,7318,31340100
ITG25,n.a.,090068,no,Siligo,Siligo,880,43449300
ITG25,n.a.,090069,no,Sorso,Sorso,14714,67011700
ITG25,n.a.,090071,no,Thiesi,Thiesi,3021,63245400
ITG25,n.a.,090072,no,Tissi,Tissi,2364,10237800
ITG25,n.a.,090073,no,Torralba,Torralba,976,36503400
ITG25,n.a.,090075,no,Tula,Tula,1574,66186400
ITG25,n.a.,090076,no,Uri,Uri,2999,56807200
ITG25,n.a.,090077,no,Usini,Usini,4412,30737200
ITG25,n.a.,090078,no,Villanova Monteleone,Villanova Monteleone,2313,202684600
ITG25,n.a.,090079,no,Valledoria,Valledoria,4251,25954300
ITG25,n.a.,090082,no,Viddalba,Viddalba,1738,50409700
ITG25,n.a.,090086,no,Tergu,Tergu,592,36877900
ITG25,n.a.,090087,no,Santa Maria Coghinas,Santa Maria Coghinas,1412,22970500
ITG25,n.a.,090088,no,Erula,Erula,759,39312100
ITG25,n.a.,090089,no,Stintino,Stintino,1626,59043900
ITG26,n.a.,091001,no,Aritzo,Aritzo,1284,75576500
ITG26,n.a.,091003,no,Atzara,Atzara,1154,35922400
ITG26,n.a.,091004,no,Austis,Austis,828,50808900
ITG26,n.a.,091007,no,Belvì,Belvì,637,18102500
ITG26,n.a.,091008,no,Birori,Birori,540,17327800
ITG26,n.a.,091009,no,Bitti,Bitti,2894,215371200
ITG26,n.a.,091010,no,Bolotana,Bolotana,2656,108436300
ITG26,n.a.,091011,no,Borore,Borore,2143,42676200
ITG26,n.a.,091012,no,Bortigali,Bortigali,1342,67328100
ITG26,n.a.,091016,no,Desulo,Desulo,2395,74499000
ITG26,n.a.,091017,no,Dorgali,Dorgali,8548,226536300
ITG26,n.a.,091018,no,Dualchi,Dualchi,625,23410200
ITG26,n.a.,091024,no,Fonni,Fonni,3970,112267900
ITG26,n.a.,091025,no,Gadoni,Gadoni,819,43435200
ITG26,n.a.,091027,no,Galtellì,Galtellì,2471,56530900
ITG26,n.a.,091028,no,Gavoi,Gavoi,2695,38059300
ITG26,n.a.,091033,no,Irgoli,Irgoli,2339,75299900
ITG26,n.a.,091038,no,Lei,Lei,516,19114900
ITG26,n.a.,091040,no,Loculi,Loculi,518,38150000
ITG26,n.a.,091041,no,Lodè,Lodè,1730,123445600
ITG26,n.a.,091043,no,Lula,Lula,1422,148716900
ITG26,n.a.,091044,no,Macomer,Macomer,10226,122765200
ITG26,n.a.,091046,no,Mamoiada,Mamoiada,2555,48830200
ITG26,n.a.,091047,no,Meana Sardo,Meana Sardo,1832,73804900
ITG26,n.a.,091050,no,Noragugume,Noragugume,324,26732100
ITG26,n.a.,091051,no,Nuoro,Nuoro,37091,192062000
ITG26,n.a.,091055,no,Oliena,Oliena,7145,165740000
ITG26,n.a.,091056,no,Ollolai,Ollolai,1318,27237600
ITG26,n.a.,091057,no,Olzai,Olzai,875,69822000
ITG26,n.a.,091058,no,Onanì,Onanì,391,71971100
ITG26,n.a.,091059,no,Onifai,Onifai,746,43185000
ITG26,n.a.,091060,no,Oniferi,Oniferi,898,35673900
ITG26,n.a.,091061,no,Orani,Orani,2891,130433900
ITG26,n.a.,091062,no,Orgosolo,Orgosolo,4229,222599200
ITG26,n.a.,091063,no,Orosei,Orosei,7015,90997100
ITG26,n.a.,091064,no,Orotelli,Orotelli,2054,61177500
ITG26,n.a.,091066,no,Ortueri,Ortueri,1175,38834200
ITG26,n.a.,091067,no,Orune,Orune,2406,128448200
ITG26,n.a.,091068,no,Osidda,Osidda,259,25676300
ITG26,n.a.,091070,no,Ottana,Ottana,2334,45071500
ITG26,n.a.,091071,no,Ovodda,Ovodda,1621,40848000
ITG26,n.a.,091073,no,Posada,Posada,2965,32767400
ITG26,n.a.,091077,no,Sarule,Sarule,1691,52715700
ITG26,n.a.,091083,no,Silanus,Silanus,2177,47935300
ITG26,n.a.,091084,no,Sindia,Sindia,1733,58566600
ITG26,n.a.,091085,no,Siniscola,Siniscola,11486,196381500
ITG26,n.a.,091086,no,Sorgono,Sorgono,1693,56052100
ITG26,n.a.,091090,no,Teti,Teti,677,43801300
ITG26,n.a.,091091,no,Tiana,Tiana,503,19315900
ITG26,n.a.,091093,no,Tonara,Tonara,2014,52015100
ITG26,n.a.,091094,no,Torpè,Torpè,2880,91504100
ITG26,n.a.,091104,no,Lodine,Lodine,348,7700200
ITG27,n.a.,092002,no,Armungia,Armungia,481,54754800
ITG27,n.a.,092003,no,Assemini,Assemini,26686,118174200
ITG27,n.a.,092004,no,Ballao,Ballao,831,46625000
ITG27,n.a.,092005,no,Barrali,Barrali,1124,11227100
ITG27,n.a.,092008,no,Burcei,Burcei,2778,94853100
ITG27,n.a.,092009,no,Cagliari,Cagliari,154460,85013800
ITG27,n.a.,092011,no,Capoterra,Capoterra,23661,68489900
ITG27,n.a.,092015,no,Decimomannu,Decimomannu,8139,27717200
ITG27,n.a.,092016,no,Decimoputzu,Decimoputzu,4425,44774300
ITG27,n.a.,092017,no,Dolianova,Dolianova,9707,84305600
ITG27,n.a.,092018,no,Domus de Maria,Domus de Maria,1691,97137600
ITG27,n.a.,092020,no,Donori,Donori,2108,35309200
ITG27,n.a.,092024,no,Gesico,Gesico,849,25622800
ITG27,n.a.,092027,no,Goni,Goni,492,18598500
ITG27,n.a.,092030,no,Guamaggiore,Guamaggiore,994,16801600
ITG27,n.a.,092031,no,Guasila,Guasila,2691,43510800
ITG27,n.a.,092036,no,Mandas,Mandas,2201,45015100
ITG27,n.a.,092037,no,Maracalagonis,Maracalagonis,7912,101370300
ITG27,n.a.,092038,no,Monastir,Monastir,4577,31787300
ITG27,n.a.,092039,no,Muravera,Muravera,5248,93508000
ITG27,n.a.,092042,no,Nuraminis,Nuraminis,2559,45180100
ITG27,n.a.,092044,no,Ortacesus,Ortacesus,956,23626300
ITG27,n.a.,092048,no,Pimentel,Pimentel,1171,14967900
ITG27,n.a.,092050,no,Pula,Pula,7422,138918000
ITG27,n.a.,092051,no,Quartu Sant'Elena,Quartu Sant'Elena,71125,96411700
ITG27,n.a.,092053,no,Samatzai,Samatzai,1700,31159700
ITG27,n.a.,092054,no,San Basilio,San Basilio,1251,44625000
ITG27,n.a.,092058,no,San Nicolò Gerrei,San Nicolò Gerrei,788,63515500
ITG27,n.a.,092059,no,San Sperate,San Sperate,8314,26241700
ITG27,n.a.,092061,no,Sant'Andrea Frius,Sant'Andrea Frius,1801,36163500
ITG27,n.a.,092064,no,San Vito,San Vito,3710,231642000
ITG27,n.a.,092066,no,Sarroch,Sarroch,5244,67830400
ITG27,n.a.,092068,no,Selargius,Selargius,28975,26674600
ITG27,n.a.,092069,no,Selegas,Selegas,1382,20393700
ITG27,n.a.,092070,no,Senorbì,Senorbì,4869,34289400
ITG27,n.a.,092071,no,Serdiana,Serdiana,2655,55706900
ITG27,n.a.,092074,no,Sestu,Sestu,20786,48285800
ITG27,n.a.,092075,no,Settimo San Pietro,Settimo San Pietro,6697,23294400
ITG27,n.a.,092078,no,Siliqua,Siliqua,3888,189847400
ITG27,n.a.,092079,no,Silius,Silius,1202,38359300
ITG27,n.a.,092080,no,Sinnai,Sinnai,17225,223911600
ITG27,n.a.,092081,no,Siurgus Donigala,Siurgus Donigala,2028,76388300
ITG27,n.a.,092082,no,Soleminis,Soleminis,1912,12793900
ITG27,n.a.,092083,no,Suelli,Suelli,1127,19198600
ITG27,n.a.,092084,no,Teulada,Teulada,3643,246188000
ITG27,n.a.,092088,no,Ussana,Ussana,4208,32821600
ITG27,n.a.,092090,no,Uta,Uta,8553,134708700
ITG27,n.a.,092091,no,Vallermosa,Vallermosa,1924,61751900
ITG27,n.a.,092097,no,Villaputzu,Villaputzu,4798,181310400
ITG27,n.a.,092098,no,Villasalto,Villasalto,1062,130361700
ITG27,n.a.,092099,no,Villa San Pietro,Villa San Pietro,2098,39887700
ITG27,n.a.,092100,no,Villasimius,Villasimius,3663,57971800
ITG27,n.a.,092101,no,Villasor,Villasor,6945,86794900
ITG27,n.a.,092102,no,Villaspeciosa,Villaspeciosa,2516,27194200
ITG27,n.a.,092105,no,Quartucciu,Quartucciu,13224,27932000
ITG27,n.a.,092106,no,Castiadas,Castiadas,1657,103889400
ITG27,n.a.,092108,no,Elmas,Elmas,9395,13626300
ITG27,n.a.,092109,no,Monserrato,Monserrato,20055,6433300
ITG27,n.a.,092110,no,Escalaplano,Escalaplano,2201,94037100
ITG27,n.a.,092111,no,Escolca,Escolca,594,14760000
ITG27,n.a.,092112,no,Esterzili,Esterzili,668,100744400
ITG27,n.a.,092113,no,Gergei,Gergei,1236,36178400
ITG27,n.a.,092114,no,Isili,Isili,2741,67837200
ITG27,n.a.,092115,no,Nuragus,Nuragus,913,19899400
ITG27,n.a.,092116,no,Nurallao,Nurallao,1287,34762200
ITG27,n.a.,092117,no,Nurri,Nurri,2184,73673400
ITG27,n.a.,092118,no,Orroli,Orroli,2298,75594500
ITG27,n.a.,092119,no,Sadali,Sadali,971,49611100
ITG27,n.a.,092120,no,Serri,Serri,660,19182900
ITG27,n.a.,092121,no,Seulo,Seulo,845,58789000
ITG27,n.a.,092122,no,Villanova Tulo,Villanova Tulo,1108,40450100
ITH41,n.a.,093001,no,Andreis,Andreis,259,26950600
ITH41,n.a.,093002,no,Arba,Arba,1309,15311400
ITH41,n.a.,093004,no,Aviano,Aviano,9106,113349200
ITH41,n.a.,093005,no,Azzano Decimo,Azzano Decimo,15775,51338500
ITH41,n.a.,093006,no,Barcis,Barcis,256,103411200
ITH41,n.a.,093007,no,Brugnera,Brugnera,9311,29119700
ITH41,n.a.,093008,no,Budoia,Budoia,2569,37358300
ITH41,n.a.,093009,no,Caneva,Caneva,6424,41790300
ITH41,n.a.,093010,no,Casarsa della Delizia,Casarsa della Delizia,8540,20466300
ITH41,n.a.,093011,no,Castelnovo del Friuli,Castelnovo del Friuli,880,22481500
ITH41,n.a.,093012,no,Cavasso Nuovo,Cavasso Nuovo,1525,10596400
ITH41,n.a.,093013,no,Chions,Chions,5190,33450300
ITH41,n.a.,093014,no,Cimolais,Cimolais,397,100860400
ITH41,n.a.,093015,no,Claut,Claut,956,165912300
ITH41,n.a.,093016,no,Clauzetto,Clauzetto,380,28308200
ITH41,n.a.,093017,no,Cordenons,Cordenons,18301,56340100
ITH41,n.a.,093018,no,Cordovado,Cordovado,2780,12019000
ITH41,n.a.,093019,no,Erto e Casso,Erto e Casso,387,52430400
ITH41,n.a.,093020,no,Fanna,Fanna,1583,10263000
ITH41,n.a.,093021,no,Fiume Veneto,Fiume Veneto,11697,35756000
ITH41,n.a.,093022,no,Fontanafredda,Fontanafredda,12205,46402500
ITH41,n.a.,093024,no,Frisanco,Frisanco,622,60987900
ITH41,n.a.,093025,no,Maniago,Maniago,11698,69460600
ITH41,n.a.,093026,no,Meduno,Meduno,1574,31591000
ITH41,n.a.,093027,no,Montereale Valcellina,Montereale Valcellina,4433,67881200
ITH41,n.a.,093028,no,Morsano al Tagliamento,Morsano al Tagliamento,2830,32535500
ITH41,n.a.,093029,no,Pasiano di Pordenone,Pasiano di Pordenone,7733,45596500
ITH41,n.a.,093030,no,Pinzano al Tagliamento,Pinzano al Tagliamento,1525,21951100
ITH41,n.a.,093031,no,Polcenigo,Polcenigo,3163,49687300
ITH41,n.a.,093032,no,Porcia,Porcia,15293,29533700
ITH41,n.a.,093033,no,Pordenone,Pordenone,51229,38212000
ITH41,n.a.,093034,no,Prata di Pordenone,Prata di Pordenone,8480,22961600
ITH41,n.a.,093035,no,Pravisdomini,Pravisdomini,3437,16211100
ITH41,n.a.,093036,no,Roveredo in Piano,Roveredo in Piano,5967,15856700
ITH41,n.a.,093037,no,Sacile,Sacile,19837,32740700
ITH41,n.a.,093038,no,San Giorgio della Richinvelda,San Giorgio della Richinvelda,4650,48153200
ITH41,n.a.,093039,no,San Martino al Tagliamento,San Martino al Tagliamento,1468,17979300
ITH41,n.a.,093040,no,San Quirino,San Quirino,4383,51759300
ITH41,n.a.,093041,no,San Vito al Tagliamento,San Vito al Tagliamento,15078,60881800
ITH41,n.a.,093042,no,Sequals,Sequals,2200,27704900
ITH41,n.a.,093043,no,Sesto al Reghena,Sesto al Reghena,6356,40676700
ITH41,n.a.,093044,no,Spilimbergo,Spilimbergo,12124,71876700
ITH41,n.a.,093045,no,Tramonti di Sopra,Tramonti di Sopra,321,125145100
ITH41,n.a.,093046,no,Tramonti di Sotto,Tramonti di Sotto,387,85548300
ITH41,n.a.,093047,no,Travesio,Travesio,1776,28379400
